Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[541]    0.0    0.00    0.00       3         Perl_newPMOP [541]
                0.00    0.00       3/826         Perl_Slab_Alloc [283]
-----------------------------------------------
                0.00    0.00       3/3           Perl_sv_clear <cycle 7> [217]
[542]    0.0    0.00    0.00       3         Perl_pregfree2 [542]
                0.00    0.00      21/21          S_SvREFCNT_dec [408]
                0.00    0.00      12/24          S_ReANY [403]
                0.00    0.00      12/788593      Perl_safesysfree [221]
                0.00    0.00       3/3           Perl_regfree_internal [543]
-----------------------------------------------
                0.00    0.00       3/3           Perl_pregfree2 [542]
[543]    0.0    0.00    0.00       3         Perl_regfree_internal [543]
                0.00    0.00       3/24          S_ReANY [403]
-----------------------------------------------
                0.00    0.00       3/3           Perl_mg_set <cycle 7> [540]
[544]    0.0    0.00    0.00       3         Perl_save_alloc [544]
-----------------------------------------------
                                   3             S_mro_get_linear_isa_dfs <cycle 7> [135]
[545]    0.0    0.00    0.00       3         Perl_sv_sethek <cycle 7> [545]
                                   3             Perl_sv_upgrade <cycle 7> [215]
-----------------------------------------------
                0.00    0.00       3/3           Perl_mg_set <cycle 7> [540]
[546]    0.0    0.00    0.00       3         S_SvREFCNT_dec_NN [546]
-----------------------------------------------
                0.00    0.00       3/3           Perl_re_op_compile [107]
[547]    0.0    0.00    0.00       3         S_concat_pat [547]
-----------------------------------------------
                0.00    0.00       3/3           Perl_op_clear <cycle 7> [284]
[548]    0.0    0.00    0.00       3         S_forget_pmop [548]
-----------------------------------------------
                0.00    0.00       3/3           PerlIOUnix_open [475]
[549]    0.0    0.00    0.00       3         S_is_safe_syscall [549]
-----------------------------------------------
                0.00    0.00       3/3           S_scan_pat [157]
[550]    0.0    0.00    0.00       3         S_pmflag [550]
-----------------------------------------------
                0.00    0.00       3/3           Perl_mg_set <cycle 7> [540]
[551]    0.0    0.00    0.00       3         S_restore_magic [551]
-----------------------------------------------
                0.00    0.00       3/3           Perl_mg_set <cycle 7> [540]
[552]    0.0    0.00    0.00       3         S_save_magic_flags [552]
                0.00    0.00       3/4           Perl_save_destructor_x [519]
-----------------------------------------------
                0.00    0.00       3/3           Perl_re_op_compile [107]
[553]    0.0    0.00    0.00       3         S_scan_commit [553]
-----------------------------------------------
                0.00    0.00       3/3           Perl_re_op_compile [107]
[554]    0.0    0.00    0.00       3         S_study_chunk [554]
                0.00    0.00       6/15          Perl_regnext [433]
-----------------------------------------------
                0.00    0.00       2/2           Perl_do_readline [151]
[555]    0.0    0.00    0.00       2         PerlIOBase_clearerr [555]
-----------------------------------------------
                0.00    0.00       2/2           PerlIOBuf_flush <cycle 3> [369]
[556]    0.0    0.00    0.00       2         PerlIOUnix_write [556]
-----------------------------------------------
                0.00    0.00       1/2           PerlIO_define_layer [459]
                0.00    0.00       1/2           PerlIO_default_layers [440]
[557]    0.0    0.00    0.00       2         PerlIO_list_alloc [557]
                0.00    0.00       2/497         Perl_safesyscalloc [287]
-----------------------------------------------
                0.00    0.00       2/2           Perl_do_readline [151]
[558]    0.0    0.00    0.00       2         Perl_PerlIO_clearerr [558]
-----------------------------------------------
                0.00    0.00       1/2           S_init_predump_symbols [117]
                0.00    0.00       1/2           Perl_sv_clear <cycle 7> [217]
[559]    0.0    0.00    0.00       2         Perl_PerlIO_stderr [559]
-----------------------------------------------
                0.00    0.00       2/2           Perl_pp_int [178]
[560]    0.0    0.00    0.00       2         Perl_cast_uv [560]
-----------------------------------------------
                0.00    0.00       2/2           Perl_op_convert_list [73]
[561]    0.0    0.00    0.00       2         Perl_ck_open [561]
-----------------------------------------------
                                   2             Perl_newUNOP <cycle 1> [84]
[562]    0.0    0.00    0.00       2         Perl_ck_shift <cycle 1> [562]
                0.00    0.00       2/1096        Perl_scalar [282]
                                   2             Perl_ck_fun <cycle 1> [67]
-----------------------------------------------
                0.00    0.00       2/2           Perl_boot_core_UNIVERSAL [85]
[563]    0.0    0.00    0.00       2         Perl_cv_set_call_checker [563]
-----------------------------------------------
                0.00    0.00       2/2           Perl_pp_close [577]
[564]    0.0    0.00    0.00       2         Perl_do_close [564]
                0.00    0.00       2/2           Perl_io_close [570]
-----------------------------------------------
                0.00    0.00       2/2           Perl_boot_core_UNIVERSAL [85]
[565]    0.0    0.00    0.00       2         Perl_get_cv [565]
-----------------------------------------------
                0.00    0.00       2/2           S_my_atof_infnan [585]
[566]    0.0    0.00    0.00       2         Perl_grok_infnan [566]
-----------------------------------------------
                0.00    0.00       2/2           Perl_gv_fetchmeth_pvn_autoload <cycle 7> [611]
[567]    0.0    0.00    0.00       2         Perl_gv_fetchmeth_pvn [567]
-----------------------------------------------
                0.00    0.00       2/2           S_gv_fetchmeth_internal <cycle 7> [582]
[568]    0.0    0.00    0.00       2         Perl_gv_stashpvn [568]
-----------------------------------------------
                0.00    0.00       2/2           Perl_yylex [22]
[569]    0.0    0.00    0.00       2         Perl_instr [569]
-----------------------------------------------
                0.00    0.00       2/2           Perl_do_close [564]
[570]    0.0    0.00    0.00       2         Perl_io_close [570]
                0.00    0.00       2/136         Perl_PerlIO_error [316]
                0.00    0.00       2/6           Perl_PerlIO_close [484]
-----------------------------------------------
                0.00    0.00       2/2           Perl_pp_int [178]
[571]    0.0    0.00    0.00       2         Perl_isinfnan [571]
-----------------------------------------------
                0.00    0.00       2/2           Perl_scan_num [180]
[572]    0.0    0.00    0.00       2         Perl_my_atof [572]
                0.00    0.00       2/2           Perl_my_atof2 [573]
-----------------------------------------------
                0.00    0.00       2/2           Perl_my_atof [572]
[573]    0.0    0.00    0.00       2         Perl_my_atof2 [573]
                0.00    0.00       8/8           S_mulexp10 [464]
                0.00    0.00       2/2           S_my_atof_infnan [585]
                0.00    0.00       2/13          Perl_grok_numeric_radix [437]
-----------------------------------------------
                0.00    0.00       1/2           Perl_newWHILEOP [35]
                0.00    0.00       1/2           Perl_ck_fun <cycle 1> [67]
[574]    0.0    0.00    0.00       2         Perl_newDEFSVOP [574]
                0.00    0.00       2/195         Perl_pad_findmy_pvn [303]
                0.00    0.00       2/335         Perl_ck_null [291]
                0.00    0.00       2/224         Perl_newSVOP [299]
                0.00    0.00       2/8           Perl_newGVOP [461]
-----------------------------------------------
                0.00    0.00       2/2           Perl_yyparse [5]
[575]    0.0    0.00    0.00       2         Perl_newNULLLIST [575]
-----------------------------------------------
                0.00    0.00       2/2           Perl_yyparse [5]
[576]    0.0    0.00    0.00       2         Perl_oopsAV [576]
                0.00    0.00       2/77          Perl_doref [348]
-----------------------------------------------
                0.00    0.00       2/2           Perl_runops_standard <cycle 6> [7]
[577]    0.0    0.00    0.00       2         Perl_pp_close [577]
                0.00    0.00       2/2           Perl_do_close [564]
-----------------------------------------------
                0.00    0.00       1/2           Perl_newXS_len_flags [81]
                0.00    0.00       1/2           Perl_find_script [609]
[578]    0.0    0.00    0.00       2         Perl_savepv [578]
                0.00    0.00       2/923598      Perl_safesysmalloc [216]
-----------------------------------------------
                0.00    0.00       2/2           S_sublex_push [101]
[579]    0.0    0.00    0.00       2         Perl_savestack_grow [579]
                0.00    0.00       2/58424       Perl_safesysrealloc [244]
-----------------------------------------------
                0.00    0.00       2/2           Perl_mro_isa_changed_in <cycle 7> [173]
[580]    0.0    0.00    0.00       2         S_SvREFCNT_dec [580]
-----------------------------------------------
                0.00    0.00       2/2           Perl_pp_sort <cycle 6> [51]
[581]    0.0    0.00    0.00       2         S_SvREFCNT_inc [581]
-----------------------------------------------
                                   2             S_gv_fetchmeth_internal <cycle 7> [582]
                                   2             Perl_gv_fetchmeth_pvn_autoload <cycle 7> [611]
[582]    0.0    0.00    0.00       2+2       S_gv_fetchmeth_internal <cycle 7> [582]
                0.00    0.00       6/12          Perl_gv_stashsv [443]
                0.00    0.00       2/2           Perl_gv_stashpvn [568]
                                   8             S_gv_stashsvpvn_cached <cycle 7> [436]
                                   6             Perl_hv_common_key_len <cycle 7> [286]
                                   4             Perl_hv_common <cycle 7> [12]
                                   4             Perl_mro_get_linear_isa <cycle 7> [466]
                                   2             Perl_gv_init_pvn <cycle 7> [75]
                                   2             S_gv_fetchmeth_internal <cycle 7> [582]
-----------------------------------------------
                0.00    0.00       1/2           S_parse_body [3]
                0.00    0.00       1/2           S_init_perllib [136]
[583]    0.0    0.00    0.00       2         S_incpush_use_sep [583]
-----------------------------------------------
                                   2             Perl_mro_isa_changed_in <cycle 7> [173]
[584]    0.0    0.00    0.00       2         S_mro_clean_isarev <cycle 7> [584]
                0.00    0.00       9/26417       Perl_hv_iternext_flags [271]
                0.00    0.00       7/7           Perl_hv_iterkey [465]
                0.00    0.00       2/3           Perl_hv_iterinit [536]
                                   7             Perl_hv_common_key_len <cycle 7> [286]
-----------------------------------------------
                0.00    0.00       2/2           Perl_my_atof2 [573]
[585]    0.0    0.00    0.00       2         S_my_atof_infnan [585]
                0.00    0.00       2/2           Perl_grok_infnan [566]
-----------------------------------------------
                0.00    0.00       2/2           Perl_init_constants [613]
[586]    0.0    0.00    0.00       2         S_new_body [586]
                0.00    0.00       1/1328        Perl_more_bodies [279]
-----------------------------------------------
                0.00    0.00       2/2           Perl_do_open6 [154]
[587]    0.0    0.00    0.00       2         S_openn_cleanup [587]
                0.00    0.00       2/248         Perl_ckwarn [297]
                0.00    0.00       2/15          Perl_PerlIO_fileno <cycle 4> [388]
-----------------------------------------------
                0.00    0.00       2/2           Perl_do_open6 [154]
[588]    0.0    0.00    0.00       2         S_openn_setup [588]
-----------------------------------------------
                0.00    0.00       2/2           S_visit [161]
[589]    0.0    0.00    0.00       2         do_curse [589]
-----------------------------------------------
                0.00    0.00       1/1           Perl_newATTRSUB_x [48]
[590]    0.0    0.00    0.00       1         CvNAME_HEK [590]
-----------------------------------------------
                                   1             PerlIO_cleantable [591]
                0.00    0.00       1/1           PerlIO_cleanup [592]
[591]    0.0    0.00    0.00       1+1       PerlIO_cleantable [591]
                0.00    0.00       3/6           Perl_PerlIO_close [484]
                0.00    0.00       1/788593      Perl_safesysfree [221]
                                   1             PerlIO_cleantable [591]
-----------------------------------------------
                0.00    0.00       1/1           perl_destruct [147]
[592]    0.0    0.00    0.00       1         PerlIO_cleanup [592]
                0.00    0.00       3/9           PerlIOUnix_refcnt_inc [457]
                0.00    0.00       3/9           PerlIOUnix_refcnt_dec [456]
                0.00    0.00       2/788593      Perl_safesysfree [221]
                0.00    0.00       2/8           PerlIO_list_free [460]
                0.00    0.00       1/1           PerlIO_cleantable [591]
-----------------------------------------------
                0.00    0.00       1/1           PerlIO_default_layers [440]
[593]    0.0    0.00    0.00       1         PerlIO_default_buffer [593]
-----------------------------------------------
                0.00    0.00       1/1           perl_destruct [147]
[594]    0.0    0.00    0.00       1         PerlIO_destruct [594]
-----------------------------------------------
                0.00    0.00       1/1           perl_construct [111]
[595]    0.0    0.00    0.00       1         PerlIO_init [595]
-----------------------------------------------
                0.00    0.00       1/1           PerlIO_stdstreams <cycle 5> [597]
[596]    0.0    0.00    0.00       1         PerlIO_init_table [596]
                0.00    0.00       1/497         Perl_safesyscalloc [287]
-----------------------------------------------
                                   1             PerlIO_resolve_layers <cycle 5> [483]
[597]    0.0    0.00    0.00       1         PerlIO_stdstreams <cycle 5> [597]
                0.00    0.00       1/1           PerlIO_init_table [596]
                                   2             PerlIO_fdopen <cycle 5> [529]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[598]    0.0    0.00    0.00       1         PerlIO_teardown [598]
-----------------------------------------------
                0.00    0.00       1/1           Perl_re_op_compile [107]
[599]    0.0    0.00    0.00       1         Perl__add_range_to_invlist [599]
                0.00    0.00       1/5           S__invlist_len [508]
                0.00    0.00       1/4           S__append_range_to_invlist [523]
-----------------------------------------------
                0.00    0.00       1/1           Perl_newUNOP <cycle 1> [84]
[600]    0.0    0.00    0.00       1         Perl_ck_defined [600]
-----------------------------------------------
                0.00    0.00       1/1           Perl_newUNOP <cycle 1> [84]
[601]    0.0    0.00    0.00       1         Perl_ck_each [601]
-----------------------------------------------
                0.00    0.00       1/1           Perl_newUNOP <cycle 1> [84]
[602]    0.0    0.00    0.00       1         Perl_ck_readline [602]
-----------------------------------------------
                0.00    0.00       1/1           Perl_op_convert_list [73]
[603]    0.0    0.00    0.00       1         Perl_ck_return [603]
-----------------------------------------------
                                   1             Perl_newUNOP <cycle 1> [84]
[604]    0.0    0.00    0.00       1         Perl_ck_rfun <cycle 1> [604]
                                   1             Perl_ck_fun <cycle 1> [67]
-----------------------------------------------
                0.00    0.00       1/1           Perl_yyparse [5]
[605]    0.0    0.00    0.00       1         Perl_ck_spair [605]
-----------------------------------------------
                0.00    0.00       1/1           Perl_newPROG [110]
[606]    0.0    0.00    0.00       1         Perl_cv_forget_slab [606]
-----------------------------------------------
                0.00    0.00       1/1           S_scan_inputsymbol [65]
[607]    0.0    0.00    0.00       1         Perl_delimcpy [607]
-----------------------------------------------
                0.00    0.00       1/1           S_my_exit_jump [200]
[608]    0.0    0.00    0.00       1         Perl_dounwind [608]
-----------------------------------------------
                0.00    0.00       1/1           S_open_script [155]
[609]    0.0    0.00    0.00       1         Perl_find_script [609]
                0.00    0.00       1/2           Perl_savepv [578]
-----------------------------------------------
                0.00    0.00       1/1           perl_construct [111]
[610]    0.0    0.00    0.00       1         Perl_get_hash_seed [610]
-----------------------------------------------
                                   1             S_curse <cycle 7> [495]
[611]    0.0    0.00    0.00       1         Perl_gv_fetchmeth_pvn_autoload <cycle 7> [611]
                0.00    0.00       2/2           Perl_gv_fetchmeth_pvn [567]
                                   2             S_gv_fetchmeth_internal <cycle 7> [582]
-----------------------------------------------
                0.00    0.00       1/1           perl_construct [111]
[612]    0.0    0.00    0.00       1         Perl_hv_ksplit [612]
                0.00    0.00       1/497         Perl_safesyscalloc [287]
-----------------------------------------------
                0.00    0.00       1/1           perl_construct [111]
[613]    0.0    0.00    0.00       1         Perl_init_constants [613]
                0.00    0.00       2/2           S_new_body [586]
-----------------------------------------------
                0.00    0.00       1/1           perl_construct [111]
[614]    0.0    0.00    0.00       1         Perl_init_i18nl10n [614]
-----------------------------------------------
                0.00    0.00       1/1           perl_destruct [147]
[615]    0.0    0.00    0.00       1         Perl_my_fflush_all [615]
-----------------------------------------------
                0.00    0.00       1/1           perl_parse [4]
[616]    0.0    0.00    0.00       1         Perl_my_setenv [616]
                0.00    0.00      48/923598      Perl_safesysmalloc [216]
                0.00    0.00       1/788593      Perl_safesysfree [221]
-----------------------------------------------
                0.00    0.00       1/1           Perl_boot_core_UNIVERSAL [85]
[617]    0.0    0.00    0.00       1         Perl_newCONSTSUB [617]
-----------------------------------------------
                0.00    0.00       1/1           Perl_yyparse [5]
[618]    0.0    0.00    0.00       1         Perl_newHVREF [618]
                0.00    0.00       1/1096        Perl_scalar [282]
-----------------------------------------------
                0.00    0.00       1/1           perl_destruct [147]
[619]    0.0    0.00    0.00       1         Perl_nothreadhook [619]
-----------------------------------------------
                0.00    0.00       1/1           Perl_op_free <cycle 7> [358]
[620]    0.0    0.00    0.00       1         Perl_opslab_free [620]
-----------------------------------------------
                                   1             Perl_leave_scope <cycle 7> [222]
[621]    0.0    0.00    0.00       1         Perl_parser_free <cycle 7> [621]
                0.00    0.00       4/15          S_SvREFCNT_dec [434]
                0.00    0.00       3/788593      Perl_safesysfree [221]
                                   1             Perl_sv_free2 <cycle 7> [218]
-----------------------------------------------
                0.00    0.00       1/1           S_init_predump_symbols [117]
[622]    0.0    0.00    0.00       1         Perl_setdefout [622]
                0.00    0.00       1/1           S_SvREFCNT_dec [631]
-----------------------------------------------
                0.00    0.00       1/1           Perl_do_kv [25]
[623]    0.0    0.00    0.00       1         Perl_stack_grow [623]
                0.00    0.00       1/79374       Perl_av_extend_guts [241]
                0.00    0.00       1/79371       Perl_av_extend [242]
-----------------------------------------------
                0.00    0.00       1/1           Perl_pp_preinc [203]
[624]    0.0    0.00    0.00       1         Perl_sv_inc [624]
-----------------------------------------------
                0.00    0.00       1/1           Perl_pp_prtf [146]
[625]    0.0    0.00    0.00       1         Perl_sv_newmortal [625]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[626]    0.0    0.00    0.00       1         Perl_sys_init3 [626]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[627]    0.0    0.00    0.00       1         Perl_sys_term [627]
-----------------------------------------------
                0.00    0.00       1/1           S_run_body [18]
[628]    0.0    0.00    0.00       1         S_CvDEPTHp [628]
-----------------------------------------------
                0.00    0.00       1/1           Perl_gv_try_downgrade [411]
[629]    0.0    0.00    0.00       1         S_CvGV [629]
-----------------------------------------------
                0.00    0.00       1/1           Perl_pp_sort <cycle 6> [51]
[630]    0.0    0.00    0.00       1         S_SvREFCNT_dec [630]
-----------------------------------------------
                0.00    0.00       1/1           Perl_setdefout [622]
[631]    0.0    0.00    0.00       1         S_SvREFCNT_dec [631]
-----------------------------------------------
                0.00    0.00       1/1           Perl_leave_scope <cycle 7> [222]
[632]    0.0    0.00    0.00       1         S_clear_yystack [632]
-----------------------------------------------
                                   1             S_gv_magicalize <cycle 7> [320]
[633]    0.0    0.00    0.00       1         S_gv_magicalize_isa <cycle 7> [633]
                                   1             Perl_gv_add_by_type <cycle 7> [364]
-----------------------------------------------
                0.00    0.00       1/1           perl_construct [111]
[634]    0.0    0.00    0.00       1         S_init_ids [634]
-----------------------------------------------
                0.00    0.00       1/1           perl_alloc [642]
[635]    0.0    0.00    0.00       1         S_init_tls_and_interp [635]
-----------------------------------------------
                0.00    0.00       1/1           Perl_vform [141]
[636]    0.0    0.00    0.00       1         S_mess_alloc [636]
-----------------------------------------------
                0.00    0.00       1/1           PerlIOUnix_refcnt_inc [457]
[637]    0.0    0.00    0.00       1         S_more_refcounted_fds [637]
-----------------------------------------------
                0.00    0.00       1/1           Perl_newATTRSUB_x [48]
[638]    0.0    0.00    0.00       1         S_perl_hash_one_at_a_time_hard [638]
-----------------------------------------------
                0.00    0.00       1/1           Perl_newSVpvn_share [128]
[639]    0.0    0.00    0.00       1         S_perl_hash_one_at_a_time_hard [639]
-----------------------------------------------
                0.00    0.00       1/1           Perl_newUNOP <cycle 1> [84]
[640]    0.0    0.00    0.00       1         S_refkids [640]
                0.00    0.00       1/77          Perl_doref [348]
-----------------------------------------------
                0.00    0.00       1/1           Perl_ck_sort [534]
[641]    0.0    0.00    0.00       1         S_simplify_sort [641]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[642]    0.0    0.00    0.00       1         perl_alloc [642]
                0.00    0.00       1/1           S_init_tls_and_interp [635]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[643]    0.0    0.00    0.00       1         perl_free [643]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [341] CvNAME_HEK (cv.h)     [196] Perl_mro_register      [61] Perl_sv_vcatpvfn_flags
 [590] CvNAME_HEK (cv.h)     [489] Perl_mro_set_private_data [56] Perl_sv_vsetpvfn
 [555] PerlIOBase_clearerr   [572] Perl_my_atof          [626] Perl_sys_init3
 [468] PerlIOBase_close      [573] Perl_my_atof2         [627] Perl_sys_term
 [315] PerlIOBase_error      [197] Perl_my_exit          [362] Perl_tmps_grow_p
 [431] PerlIOBase_fileno     [615] Perl_my_fflush_all    [269] Perl_unshare_hek
 [368] PerlIOBase_noop_ok    [616] Perl_my_setenv        [141] Perl_vform
 [469] PerlIOBase_popped      [45] Perl_newASSIGNOP       [63] Perl_vivify_ref
 [438] PerlIOBase_pushed      [48] Perl_newATTRSUB_x     [120] Perl_vnewSVpvf
 [376] PerlIOBase_read       [401] Perl_newAVREF          [22] Perl_yylex
 [470] PerlIOBuf_close       [119] Perl_newBINOP           [5] Perl_yyparse
 [377] PerlIOBuf_fill         [60] Perl_newCONDOP        [628] S_CvDEPTHp (inline.h)
 [369] PerlIOBuf_flush       [617] Perl_newCONSTSUB      [228] S_CvDEPTHp (inline.h)
 [372] PerlIOBuf_get_base    [142] Perl_newCONSTSUB_flags [492] S_CvDEPTHp (inline.h)
 [254] PerlIOBuf_get_cnt     [412] Perl_newCVREF         [629] S_CvGV (inline.h)
 [256] PerlIOBuf_get_ptr     [574] Perl_newDEFSVOP       [231] S_ReANY (inline.h)
 [471] PerlIOBuf_open         [40] Perl_newFOROP         [403] S_ReANY (inline.h)
 [472] PerlIOBuf_popped       [77] Perl_newGP            [265] S_SvREFCNT_dec (inline.h)
 [473] PerlIOBuf_pushed      [461] Perl_newGVOP          [493] S_SvREFCNT_dec (inline.h)
 [378] PerlIOBuf_read         [36] Perl_newGVREF         [288] S_SvREFCNT_dec (inline.h)
 [257] PerlIOBuf_set_ptrcnt  [618] Perl_newHVREF         [451] S_SvREFCNT_dec (inline.h)
 [385] PerlIOBuf_tell        [102] Perl_newHVhv          [435] S_SvREFCNT_dec (inline.h)
 [318] PerlIOBuf_write       [189] Perl_newLISTOP        [277] S_SvREFCNT_dec (inline.h)
 [474] PerlIOUnix_close       [37] Perl_newLOGOP         [268] S_SvREFCNT_dec (inline.h)
 [432] PerlIOUnix_fileno     [575] Perl_newNULLLIST      [276] S_SvREFCNT_dec (inline.h)
 [528] PerlIOUnix_oflags     [188] Perl_newOP            [236] S_SvREFCNT_dec (inline.h)
 [475] PerlIOUnix_open       [504] Perl_newPADNAMELIST   [630] S_SvREFCNT_dec (inline.h)
 [476] PerlIOUnix_pushed     [541] Perl_newPMOP          [631] S_SvREFCNT_dec (inline.h)
 [379] PerlIOUnix_read       [110] Perl_newPROG          [408] S_SvREFCNT_dec (inline.h)
 [456] PerlIOUnix_refcnt_dec [352] Perl_newSTATEOP       [234] S_SvREFCNT_dec (inline.h)
 [457] PerlIOUnix_refcnt_inc [229] Perl_newSV            [211] S_SvREFCNT_dec (inline.h)
 [477] PerlIOUnix_setfd (perlio.c) [299] Perl_newSVOP    [434] S_SvREFCNT_dec (inline.h)
 [478] PerlIOUnix_tell       [347] Perl_newSVREF         [580] S_SvREFCNT_dec (inline.h)
 [556] PerlIOUnix_write      [250] Perl_newSV_type       [546] S_SvREFCNT_dec_NN (inline.h)
 [479] PerlIO__close         [272] Perl_newSVhek         [323] S_SvREFCNT_dec_NN (inline.h)
 [480] PerlIO_allocate       [314] Perl_newSViv          [220] S_SvREFCNT_dec_NN (inline.h)
 [439] PerlIO_arg_fetch      [184] Perl_newSVnv          [263] S_SvREFCNT_dec_NN (inline.h)
 [591] PerlIO_cleantable      [94] Perl_newSVpv          [351] S_SvREFCNT_inc (inline.h)
 [592] PerlIO_cleanup         [13] Perl_newSVpvn         [494] S_SvREFCNT_inc (inline.h)
 [593] PerlIO_default_buffer  [82] Perl_newSVpvn_flags   [278] S_SvREFCNT_inc (inline.h)
 [481] PerlIO_default_layer  [128] Perl_newSVpvn_share   [253] S_SvREFCNT_inc (inline.h)
 [440] PerlIO_default_layers [124] Perl_newSVsv          [581] S_SvREFCNT_inc (inline.h)
 [459] PerlIO_define_layer   [490] Perl_newSVuv          [367] S_SvREFCNT_inc (inline.h)
 [594] PerlIO_destruct        [84] Perl_newUNOP          [237] S_SvREFCNT_inc (inline.h)
 [260] PerlIO_fast_gets      [505] Perl_newUNOP_AUX      [522] S_SvREFCNT_inc (inline.h)
 [529] PerlIO_fdopen          [35] Perl_newWHILEOP       [427] S_SvREFCNT_inc_NN (inline.h)
 [380] PerlIO_getc            [95] Perl_newXS            [523] S__append_range_to_invlist (regcomp.c)
 [595] PerlIO_init            [86] Perl_newXS_flags      [524] S__invlist_array_init (regcomp.c)
 [596] PerlIO_init_table (perlio.c) [81] Perl_newXS_len_flags [508] S__invlist_len (invlist_inline.h)
 [246] PerlIO_isutf8         [185] Perl_new_stackinfo    [509] S_aassign_common_vars (op.c)
 [422] PerlIO_layer_fetch    [619] Perl_nothreadhook     [416] S_alloc_LOGOP
 [557] PerlIO_list_alloc     [576] Perl_oopsAV           [409] S_ao (toke.c)
 [460] PerlIO_list_free      [506] Perl_oopsHV           [402] S_assignment_type (op.c)
 [453] PerlIO_list_push      [375] Perl_op_append_elem   [417] S_checkcomma (toke.c)
 [166] PerlIO_open           [334] Perl_op_append_list   [632] S_clear_yystack (perly.c)
 [482] PerlIO_openn          [284] Perl_op_clear         [547] S_concat_pat (regcomp.c)
 [441] PerlIO_pop             [73] Perl_op_convert_list  [356] S_cop_free (op.c)
 [114] PerlIO_printf         [358] Perl_op_free          [495] S_curse (sv.c)
 [442] PerlIO_push           [329] Perl_op_linklist       [31] S_do_chomp (pp.c)
 [483] PerlIO_resolve_layers [357] Perl_op_lvalue_flags  [262] S_dopoptosub_at (pp_ctl.c)
 [597] PerlIO_stdstreams      [97] Perl_op_null          [168] S_entersub_alloc_targ (op.c)
 [598] PerlIO_teardown       [333] Perl_op_prepend_elem  [264] S_expect_number (sv.c)
 [115] PerlIO_vprintf        [156] Perl_op_scope         [310] S_filter_gets (toke.c)
 [558] Perl_PerlIO_clearerr  [350] Perl_op_sibling_splice [510] S_finalize_op (op.c)
 [484] Perl_PerlIO_close     [620] Perl_opslab_free      [294] S_find_default_stash (gv.c)
 [485] Perl_PerlIO_context_layers [92] Perl_pad_alloc      [6] S_fold_constants (op.c)
 [316] Perl_PerlIO_error     [393] Perl_pad_block_start  [175] S_force_ident (toke.c)
 [388] Perl_PerlIO_fileno    [303] Perl_pad_findmy_pvn   [327] S_force_ident_maybe_lex (toke.c)
 [381] Perl_PerlIO_fill      [330] Perl_pad_free         [137] S_force_list (op.c)
 [335] Perl_PerlIO_flush     [394] Perl_pad_leavemy      [308] S_force_next (toke.c)
 [373] Perl_PerlIO_get_base  [145] Perl_pad_new          [174] S_force_word (toke.c)
